"SalesOrderID","OrderDate","ShipDate","ShipMethod","CustomerID","CustomerName","Segment","CountryRegion","City","Province","PostalCode","Territory","ProductName","SubCategory","Category","Qty","UnitPrice","Sales","Discount","ProductCost","TotalCost","Profit"
46213,2002-05-15 00:00:00.000,2002-05-22 00:00:00.000,XRQ - TRUCK GROUND,12050,Aaron Young,Individu,United States,Lincoln Acres,California,"91950",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46216,2002-05-15 00:00:00.000,2002-05-22 00:00:00.000,XRQ - TRUCK GROUND,20456,Alfredo Ramos,Individu,Australia,Sunbury,Victoria,"3429",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46217,2002-05-15 00:00:00.000,2002-05-22 00:00:00.000,XRQ - TRUCK GROUND,20614,Gregory Shan,Individu,Australia,Newcastle,New South Wales,"2300",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46221,2002-05-16 00:00:00.000,2002-05-23 00:00:00.000,XRQ - TRUCK GROUND,23866,Xavier Flores,Individu,Canada,Cliffside,British Columbia,V8Y 1L1,Canada,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46233,2002-05-17 00:00:00.000,2002-05-24 00:00:00.000,XRQ - TRUCK GROUND,23867,Sarah Henderson,Individu,Canada,Sooke,British Columbia,V0,Canada,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46240,2002-05-18 00:00:00.000,2002-05-25 00:00:00.000,XRQ - TRUCK GROUND,23868,Abigail Coleman,Individu,Canada,Victoria,British Columbia,V8V,Canada,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46242,2002-05-18 00:00:00.000,2002-05-25 00:00:00.000,XRQ - TRUCK GROUND,20423,Alicia Goel,Individu,Australia,Wollongong,New South Wales,"2500",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46245,2002-05-18 00:00:00.000,2002-05-25 00:00:00.000,XRQ - TRUCK GROUND,14967,Bridget Xu,Individu,Germany,Berlin,Saarland,"12311",Germany,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46246,2002-05-19 00:00:00.000,2002-05-26 00:00:00.000,XRQ - TRUCK GROUND,12143,Logan Turner,Individu,United States,Port Orchard,Washington,"98366",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46256,2002-05-20 00:00:00.000,2002-05-27 00:00:00.000,XRQ - TRUCK GROUND,15652,Barbara Wang,Individu,United Kingdom,Berks,England,SL4 1RH,United Kingdom,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46266,2002-05-22 00:00:00.000,2002-05-29 00:00:00.000,XRQ - TRUCK GROUND,20425,Sabrina Torres,Individu,Australia,North Sydney,New South Wales,"2055",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46267,2002-05-22 00:00:00.000,2002-05-29 00:00:00.000,XRQ - TRUCK GROUND,20448,Jésus Blanco,Individu,Australia,Springwood,New South Wales,"2777",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46296,2002-05-26 00:00:00.000,2002-06-02 00:00:00.000,XRQ - TRUCK GROUND,12170,Sara Reed,Individu,United States,Glendale,California,"91203",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46298,2002-05-26 00:00:00.000,2002-06-02 00:00:00.000,XRQ - TRUCK GROUND,12071,Robert Robinson,Individu,United States,Beverly Hills,California,"90210",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46299,2002-05-26 00:00:00.000,2002-06-02 00:00:00.000,XRQ - TRUCK GROUND,20264,Jay Carlson,Individu,Australia,Cloverdale,South Australia,"6105",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46300,2002-05-26 00:00:00.000,2002-06-02 00:00:00.000,XRQ - TRUCK GROUND,20452,Kelli Xie,Individu,Australia,Sunbury,Victoria,"3429",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46307,2002-05-28 00:00:00.000,2002-06-04 00:00:00.000,XRQ - TRUCK GROUND,20427,Mario Raje,Individu,Australia,Findon,South Australia,"5023",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46311,2002-05-29 00:00:00.000,2002-06-05 00:00:00.000,XRQ - TRUCK GROUND,12841,Yolanda Xie,Individu,France,Les Ulis,Essonne,"91940",France,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46312,2002-05-30 00:00:00.000,2002-06-06 00:00:00.000,XRQ - TRUCK GROUND,12153,Kaitlyn Bailey,Individu,United States,Oakland,California,"94611",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46324,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,216,,Shop,United States,Waterbury,Connecticut,"06710",Northeast,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0.0,5.7052,17.1156,-1.5561000000000007
46325,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,57,,Shop,United States,West Chicago,Illinois,"60185",Central,"Road-150 Red, 56",Road Bikes,Bikes,3,2146.962,6440.886,0.0,2171.2942,6513.882599999999,-72.99659999999858
46325,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,57,,Shop,United States,West Chicago,Illinois,"60185",Central,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0.0,5.7052,22.8208,-2.0747999999999998
46326,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,173,,Shop,Canada,Vancouver,British Columbia,V7L 4J4,Canada,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46327,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,272,,Shop,United States,Tacoma,Washington,"98403",Northwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46330,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,118,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0.0,5.7052,34.2312,-3.1122000000000014
46331,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,631,,Shop,Canada,Toronto,Ontario,M4B 1V4,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46333,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,155,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,"Road-150 Red, 56",Road Bikes,Bikes,2,2146.962,4293.924,0.0,2171.2942,4342.5884,-48.66439999999966
46333,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,155,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0.0,5.7052,34.2312,-3.1122000000000014
46334,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,678,,Shop,Canada,Toronto,Ontario,M4B 1V4,Canada,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0.0,5.7052,22.8208,-2.0747999999999998
46338,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,417,,Shop,United States,San Antonio,Texas,"78204",Southwest,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0.0,5.7052,34.2312,-3.1122000000000014
46338,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,417,,Shop,United States,San Antonio,Texas,"78204",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,2146.962,2146.962,0.0,2171.2942,2171.2942,-24.33219999999983
46339,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,114,,Shop,United States,San Francisco,California,"94109",Southwest,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0.0,5.7052,22.8208,-2.0747999999999998
46340,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,580,,Shop,United States,San Antonio,Texas,"78204",Southwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46341,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,93,,Shop,United States,Round Rock,Texas,"78664",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,2,2146.962,4293.924,0.0,2171.2942,4342.5884,-48.66439999999966
46341,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,93,,Shop,United States,Round Rock,Texas,"78664",Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46343,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,273,,Shop,United States,Round Rock,Texas,"78664",Southwest,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0.0,5.7052,17.1156,-1.5561000000000007
46344,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,418,,Shop,United States,Racine,Wisconsin,"53182",Central,"Road-150 Red, 56",Road Bikes,Bikes,2,2146.962,4293.924,0.0,2171.2942,4342.5884,-48.66439999999966
46344,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,418,,Shop,United States,Racine,Wisconsin,"53182",Central,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46346,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,180,,Shop,United States,Pontiac,Michigan,"48342",Central,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46348,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,293,,Shop,United States,Park City,Utah,"84098",Northwest,AWC Logo Cap,Caps,Clothing,8,5.1865,41.492,0.0,5.7052,45.6416,-4.1495999999999995
46351,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,156,,Shop,Canada,Montreal,Quebec,H1Y 2H7,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46353,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,453,,Shop,United States,Milwaukee,Wisconsin,"53202",Central,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46355,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,647,,Shop,United States,Arlington,Texas,"76010",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,2,2146.962,4293.924,0.0,2171.2942,4342.5884,-48.66439999999966
46355,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,647,,Shop,United States,Arlington,Texas,"76010",Southwest,AWC Logo Cap,Caps,Clothing,8,5.1865,41.492,0.0,5.7052,45.6416,-4.1495999999999995
46356,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,91,,Shop,United States,Beaverton,Oregon,"97005",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,2146.962,2146.962,0.0,2171.2942,2171.2942,-24.33219999999983
46356,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,91,,Shop,United States,Beaverton,Oregon,"97005",Northwest,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0.0,5.7052,17.1156,-1.5561000000000007
46357,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,365,,Shop,United States,Barstow,California,"92311",Southwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46358,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,579,,Shop,United States,Branch,Minnesota,"55056",Central,"Road-150 Red, 56",Road Bikes,Bikes,4,2146.962,8587.848,0.0,2171.2942,8685.1768,-97.32879999999932
46359,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,460,,Shop,Canada,Brossard,Quebec,J4Z 1C5,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46359,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,460,,Shop,Canada,Brossard,Quebec,J4Z 1C5,Canada,"Road-150 Red, 56",Road Bikes,Bikes,2,2146.962,4293.924,0.0,2171.2942,4342.5884,-48.66439999999966
46360,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,588,,Shop,Canada,Burnaby,British Columbia,V5G 4W1,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46361,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,525,,Shop,United States,Byron,Georgia,"31008",Southeast,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46362,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,187,,Shop,United States,Cerritos,California,"90703",Southwest,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0.0,5.7052,22.8208,-2.0747999999999998
46363,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,575,,Shop,United States,Cincinnati,Ohio,"45202",Northeast,"Road-150 Red, 56",Road Bikes,Bikes,1,2146.962,2146.962,0.0,2171.2942,2171.2942,-24.33219999999983
46366,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,674,,Shop,United States,Daly City,California,"94015",Southwest,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0.0,5.7052,22.8208,-2.0747999999999998
46367,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,222,,Shop,United States,Denver,Colorado,"80203",Central,"Road-150 Red, 56",Road Bikes,Bikes,2,2146.962,4293.924,0.0,2171.2942,4342.5884,-48.66439999999966
46370,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,648,,Shop,United States,El Segundo,California,"90245",Southwest,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0.0,5.7052,17.1156,-1.5561000000000007
46374,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,75,,Shop,United States,Garland,Texas,"75040",Southwest,AWC Logo Cap,Caps,Clothing,8,5.1865,41.492,0.0,5.7052,45.6416,-4.1495999999999995
46377,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,3,,Shop,United States,Irving,Texas,"75061",Southwest,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0.0,5.7052,34.2312,-3.1122000000000014
46379,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,20,,Shop,United States,Kent,Washington,"98031",Northwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46380,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,608,,Shop,United States,La Mesa,California,"91941",Southwest,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0.0,5.7052,22.8208,-2.0747999999999998
46384,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,279,,Shop,United States,Memphis,Tennessee,"38103",Southeast,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0.0,5.7052,5.7052,-0.5186999999999999
46385,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,54,,Shop,United States,Melville,New York,"11747",Northeast,"Road-150 Red, 56",Road Bikes,Bikes,1,2146.962,2146.962,0.0,2171.2942,2171.2942,-24.33219999999983
46385,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,54,,Shop,United States,Melville,New York,"11747",Northeast,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0.0,5.7052,34.2312,-3.1122000000000014
46387,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,170,,Shop,United States,Memphis,Tennessee,"38103",Southeast,"Road-150 Red, 56",Road Bikes,Bikes,1,2146.962,2146.962,0.0,2171.2942,2171.2942,-24.33219999999983
46388,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,CARGO TRANSPORT 5,26,,Shop,United States,Miami,Florida,"33127",Southeast,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0.0,5.7052,11.4104,-1.0373999999999999
46393,2002-06-01 00:00:00.000,2002-06-08 00:00:00.000,XRQ - TRUCK GROUND,15695,Bruce Gomez,Individu,United Kingdom,Newcastle upon Tyne,England,NT20,United Kingdom,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46394,2002-06-02 00:00:00.000,2002-06-09 00:00:00.000,XRQ - TRUCK GROUND,15055,Patrick Torres,Individu,Germany,Saarlouis,Saarland,"66740",Germany,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46399,2002-06-02 00:00:00.000,2002-06-09 00:00:00.000,XRQ - TRUCK GROUND,20820,Kathleen Rubio,Individu,Australia,Cloverdale,South Australia,"6105",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46400,2002-06-02 00:00:00.000,2002-06-09 00:00:00.000,XRQ - TRUCK GROUND,20987,Marshall Zeng,Individu,Australia,Matraville,New South Wales,"2036",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46403,2002-06-02 00:00:00.000,2002-06-09 00:00:00.000,XRQ - TRUCK GROUND,14990,Nelson Ramos,Individu,Germany,Leipzig,Nordrhein-Westfalen,"04139",Germany,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46411,2002-06-04 00:00:00.000,2002-06-11 00:00:00.000,XRQ - TRUCK GROUND,24661,Madison Jones,Individu,Canada,Haney,British Columbia,V2W 1W2,Canada,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46417,2002-06-05 00:00:00.000,2002-06-12 00:00:00.000,XRQ - TRUCK GROUND,12441,Trevor Simmons,Individu,United States,Berkeley,California,"94704",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46430,2002-06-07 00:00:00.000,2002-06-14 00:00:00.000,XRQ - TRUCK GROUND,13564,Sabrina Blanco,Individu,France,Paris,Seine (Paris),"75003",France,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46442,2002-06-08 00:00:00.000,2002-06-15 00:00:00.000,XRQ - TRUCK GROUND,14997,Angel Cooper,Individu,Germany,Solingen,Nordrhein-Westfalen,"42651",Germany,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46443,2002-06-08 00:00:00.000,2002-06-15 00:00:00.000,XRQ - TRUCK GROUND,15662,Megan Richardson,Individu,United Kingdom,York,England,YO15,United Kingdom,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46450,2002-06-10 00:00:00.000,2002-06-17 00:00:00.000,XRQ - TRUCK GROUND,12446,Jasmine Hall,Individu,United States,La Jolla,California,"92806",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46455,2002-06-10 00:00:00.000,2002-06-17 00:00:00.000,XRQ - TRUCK GROUND,15669,Paul Suurs,Individu,United Kingdom,York,England,YO15,United Kingdom,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46467,2002-06-12 00:00:00.000,2002-06-19 00:00:00.000,XRQ - TRUCK GROUND,12180,Holly Mehta,Individu,United States,Beaverton,Oregon,"97005",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46491,2002-06-17 00:00:00.000,2002-06-24 00:00:00.000,XRQ - TRUCK GROUND,24759,Brooke Stewart,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46500,2002-06-18 00:00:00.000,2002-06-25 00:00:00.000,XRQ - TRUCK GROUND,12208,Dominique Sanchez,Individu,United States,Bellingham,Washington,"98225",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46518,2002-06-19 00:00:00.000,2002-06-26 00:00:00.000,XRQ - TRUCK GROUND,20814,Margaret Lu,Individu,Australia,Matraville,New South Wales,"2036",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46525,2002-06-20 00:00:00.000,2002-06-27 00:00:00.000,XRQ - TRUCK GROUND,20816,Connor Ross,Individu,Australia,Port Macquarie,New South Wales,"2444",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46529,2002-06-21 00:00:00.000,2002-06-28 00:00:00.000,XRQ - TRUCK GROUND,12784,Jonathan Campbell,Individu,United States,Salem,Oregon,"97301",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46539,2002-06-22 00:00:00.000,2002-06-29 00:00:00.000,XRQ - TRUCK GROUND,12200,Rafael Sharma,Individu,United States,Colma,California,"94014",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46540,2002-06-22 00:00:00.000,2002-06-29 00:00:00.000,XRQ - TRUCK GROUND,20822,Shannon Ruiz,Individu,Australia,Brisbane,Queensland,"4000",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46558,2002-06-24 00:00:00.000,2002-07-01 00:00:00.000,XRQ - TRUCK GROUND,12184,Isaiah Perez,Individu,United States,Oregon City,Oregon,"97045",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46572,2002-06-26 00:00:00.000,2002-07-03 00:00:00.000,XRQ - TRUCK GROUND,13552,Trevor Hughes,Individu,France,Saint Germain en Laye,Yveline,"78100",France,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46573,2002-06-26 00:00:00.000,2002-07-03 00:00:00.000,XRQ - TRUCK GROUND,13555,Tammy Smith,Individu,France,Orleans,Loiret,"45000",France,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46578,2002-06-27 00:00:00.000,2002-07-04 00:00:00.000,XRQ - TRUCK GROUND,12178,Ethan Shan,Individu,United States,Portland,Oregon,"97205",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46581,2002-06-27 00:00:00.000,2002-07-04 00:00:00.000,XRQ - TRUCK GROUND,12188,Ashley Thomas,Individu,United States,Chula Vista,California,"91910",Southwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46582,2002-06-27 00:00:00.000,2002-07-04 00:00:00.000,XRQ - TRUCK GROUND,12207,Samuel Hill,Individu,United States,Issaquah,Washington,"98027",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46585,2002-06-28 00:00:00.000,2002-07-05 00:00:00.000,XRQ - TRUCK GROUND,15050,Joshua Miller,Individu,Germany,Paderborn,Nordrhein-Westfalen,"33098",Germany,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46587,2002-06-28 00:00:00.000,2002-07-05 00:00:00.000,XRQ - TRUCK GROUND,12448,Hailey Cox,Individu,United States,Lebanon,Oregon,"97355",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46593,2002-06-29 00:00:00.000,2002-07-06 00:00:00.000,XRQ - TRUCK GROUND,12912,Brianna Morris,Individu,United States,Lake Oswego,Oregon,"97034",Northwest,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46594,2002-06-29 00:00:00.000,2002-07-06 00:00:00.000,XRQ - TRUCK GROUND,20818,Rachel Powell,Individu,Australia,Brisbane,Queensland,"4000",Australia,"Road-150 Red, 56",Road Bikes,Bikes,1,3578.27,3578.27,0.0,2171.2942,2171.2942,1406.9758000000002
46604,2002-07-01 00:00:00.000,2002-07-08 00:00:00.000,CARGO TRANSPORT 5,676,,Shop,United States,Austell,Georgia,"30106",Southeast,AWC Logo Cap,Caps,Clothing,9,5.1865,46.6785,0.0,5.2297,47.0673,-0.38880000000000337
46605,2002-07-01 00:00:00.000,2002-07-08 00:00:00.000,CARGO TRANSPORT 5,622,,Shop,United States,Tuscola,Illinois,"61953",Central,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0.0,5.2297,15.6891,-0.12959999999999994
46608,2002-07-01 00:00:00.000,2002-07-08 00:00:00.000,CARGO TRANSPORT 5,442,,Shop,Canada,Toronto,Ontario,M4B 1V5,Canada,"Mountain-200 Black, 46",Mountain Bikes,Bikes,5,1229.4589,6147.2945,0.0,1105.81,5529.049999999999,618.2445000000007
